Name,Device Type,Device MAC,Associated To Mac,Associated To Hostname,IPv4 Address,IPv6 Address,User Name,Wlan,Channel,RF-Domain,Vlan,OS,Authentication,Encryption,BSSID
A81B6A80829C-mys...,Texas Inst,A8-1B-6A-80-82-9C,84-24-8D-DF-66-34,AP3490-DF6634,150.130.96.161,N/A,,Space Reserve,6,EMEAZUK120,164,Unknown,psk,ccmp,74-67-F7-08-DB-42
A81B6A808400-mys...,Texas Inst,A8-1B-6A-80-84-00,84-24-8D-DF-66-3C,AP3492-DF663C,150.130.104.4,N/A,,Space Reserve,1,EMEAZUK120,164,Unknown,psk,ccmp,74-67-F7-08-DB-E2
A81B6A81510B-mys...,Texas Inst,A8-1B-6A-81-51-0B,84-24-8D-DF-66-4C,AP3493-DF664C,150.130.104.63,N/A,,Space Reserve,6,EMEAZUK120,164,Unknown,psk,ccmp,74-67-F7-08-DC-72
A81B6A815143-mys...,Texas Inst,A8-1B-6A-81-51-43,84-24-8D-DF-66-38,AP3491-DF6638,150.130.100.253,N/A,,Space Reserve,6,EMEAZUK120,164,Unknown,psk,ccmp,74-67-F7-08-DC-42
A81B6A81516E-mys...,Texas Inst,A8-1B-6A-81-51-6E,84-24-8D-DF-66-4C,AP3493-DF664C,150.130.103.2,N/A,,Space Reserve,6,EMEAZUK120,164,Unknown,psk,ccmp,74-67-F7-08-DC-72
A81B6A815175-mys...,Texas Inst,A8-1B-6A-81-51-75,84-24-8D-1A-2F-70,AP3251-1A2F70,150.130.103.6,N/A,,Space Reserve,1,EMEAZUK120,164,Unknown,psk,ccmp,84-24-8D-38-F1-42
A81B6A815511-mys...,Texas Inst,A8-1B-6A-81-55-11,84-24-8D-1A-2F-6C,AP3250-1A2F6C,150.130.101.210,N/A,,Space Reserve,6,EMEAZUK120,164,Unknown,psk,ccmp,84-24-8D-38-D0-82
A81B6A815515-mys...,Texas Inst,A8-1B-6A-81-55-15,84-24-8D-DF-66-34,AP3490-DF6634,150.130.103.93,N/A,,Space Reserve,6,EMEAZUK120,164,Unknown,psk,ccmp,74-67-F7-08-DB-42
A81B6A81551F-mys...,Texas Inst,A8-1B-6A-81-55-1F,84-24-8D-DF-66-4C,AP3493-DF664C,150.130.96.184,N/A,,Space Reserve,6,EMEAZUK120,164,Unknown,psk,ccmp,74-67-F7-08-DC-72
A81B6A815527-mys...,Texas Inst,A8-1B-6A-81-55-27,84-24-8D-1A-2E-E4,AP3252-1A2EE4,150.130.101.179,N/A,,Space Reserve,11,EMEAZUK120,164,Unknown,psk,ccmp,84-24-8D-38-F5-62
A81B6A81552F-mys...,Texas Inst,A8-1B-6A-81-55-2F,84-24-8D-1A-2F-70,AP3251-1A2F70,150.130.99.230,N/A,,Space Reserve,1,EMEAZUK120,164,Unknown,psk,ccmp,84-24-8D-38-F1-42
A81B6A81553B-mys...,Texas Inst,A8-1B-6A-81-55-3B,84-24-8D-DF-66-38,AP3491-DF6638,150.130.99.14,N/A,,Space Reserve,6,EMEAZUK120,164,Unknown,psk,ccmp,74-67-F7-08-DC-42
A81B6A815547-mys...,Texas Inst,A8-1B-6A-81-55-47,84-24-8D-DF-66-38,AP3491-DF6638,150.130.98.251,N/A,,Space Reserve,6,EMEAZUK120,164,Unknown,psk,ccmp,74-67-F7-08-DC-42
A81B6A815551-mys...,Texas Inst,A8-1B-6A-81-55-51,84-24-8D-DF-66-38,AP3491-DF6638,150.130.98.238,N/A,,Space Reserve,6,EMEAZUK120,164,Unknown,psk,ccmp,74-67-F7-08-DC-42
A81B6A81555E-mys...,Texas Inst,A8-1B-6A-81-55-5E,84-24-8D-DF-66-64,AP3494-DF6664,150.130.103.216,N/A,,Space Reserve,11,EMEAZUK120,164,Unknown,psk,ccmp,74-67-F7-09-32-42
A81B6A81556B-mys...,Texas Inst,A8-1B-6A-81-55-6B,84-24-8D-1A-2E-E4,AP3252-1A2EE4,150.130.98.227,N/A,,Space Reserve,11,EMEAZUK120,164,Unknown,psk,ccmp,84-24-8D-38-F5-62
A81B6A81556D-mys...,Texas Inst,A8-1B-6A-81-55-6D,84-24-8D-1A-2F-70,AP3251-1A2F70,150.130.99.8,N/A,,Space Reserve,1,EMEAZUK120,164,Unknown,psk,ccmp,84-24-8D-38-F1-42
A81B6A81570D-mys...,Texas Inst,A8-1B-6A-81-57-0D,84-24-8D-DF-66-34,AP3490-DF6634,150.130.101.220,N/A,,Space Reserve,6,EMEAZUK120,164,Unknown,psk,ccmp,74-67-F7-08-DB-42
A81B6A81576E-mys...,Texas Inst,A8-1B-6A-81-57-6E,84-24-8D-DF-66-34,AP3490-DF6634,150.130.103.41,N/A,,Space Reserve,6,EMEAZUK120,164,Unknown,psk,ccmp,74-67-F7-08-DB-42
A81B6A81591B-mys...,Texas Inst,A8-1B-6A-81-59-1B,84-24-8D-DF-66-4C,AP3493-DF664C,150.130.103.9,N/A,,Space Reserve,6,EMEAZUK120,164,Unknown,psk,ccmp,74-67-F7-08-DC-72
A81B6A815A9B-mys...,Texas Inst,A8-1B-6A-81-5A-9B,84-24-8D-DF-66-34,AP3490-DF6634,150.130.103.66,N/A,,Space Reserve,6,EMEAZUK120,164,Unknown,psk,ccmp,74-67-F7-08-DB-42
A81B6A815AB4-mys...,Texas Inst,A8-1B-6A-81-5A-B4,84-24-8D-DF-66-64,AP3494-DF6664,150.130.99.138,N/A,,Space Reserve,11,EMEAZUK120,164,Unknown,psk,ccmp,74-67-F7-09-32-42
A81B6A815AF0-mys...,Texas Inst,A8-1B-6A-81-5A-F0,84-24-8D-1A-2E-E4,AP3252-1A2EE4,150.130.103.163,N/A,,Space Reserve,11,EMEAZUK120,164,Unknown,psk,ccmp,84-24-8D-38-F5-62
A81B6A815AF8-mys...,Texas Inst,A8-1B-6A-81-5A-F8,84-24-8D-DF-66-38,AP3491-DF6638,150.130.97.106,N/A,,Space Reserve,6,EMEAZUK120,164,Unknown,psk,ccmp,74-67-F7-08-DC-42
A81B6A818592-mys...,Texas Inst,A8-1B-6A-81-85-92,84-24-8D-1A-2E-E4,AP3252-1A2EE4,150.130.98.156,N/A,,Space Reserve,11,EMEAZUK120,164,Unknown,psk,ccmp,84-24-8D-38-F5-62
A81B6A8185F1-mys...,Texas Inst,A8-1B-6A-81-85-F1,84-24-8D-1A-2F-6C,AP3250-1A2F6C,150.130.99.83,N/A,,Space Reserve,6,EMEAZUK120,164,Unknown,psk,ccmp,84-24-8D-38-D0-82
A81B6A818797-mys...,Texas Inst,A8-1B-6A-81-87-97,84-24-8D-DF-66-34,AP3490-DF6634,150.130.100.191,N/A,,Space Reserve,6,EMEAZUK120,164,Unknown,psk,ccmp,74-67-F7-08-DB-42
A81B6A8187BD-mys...,Texas Inst,A8-1B-6A-81-87-BD,84-24-8D-DF-66-64,AP3494-DF6664,150.130.97.40,N/A,,Space Reserve,11,EMEAZUK120,164,Unknown,psk,ccmp,74-67-F7-09-32-42
A81B6A8187E7-mys...,Texas Inst,A8-1B-6A-81-87-E7,84-24-8D-1A-2E-E4,AP3252-1A2EE4,150.130.104.65,N/A,,Space Reserve,11,EMEAZUK120,164,Unknown,psk,ccmp,84-24-8D-38-F5-62
A81B6A818884-mys...,Texas Inst,A8-1B-6A-81-88-84,84-24-8D-DF-66-38,AP3491-DF6638,150.130.98.182,N/A,,Space Reserve,6,EMEAZUK120,164,Unknown,psk,ccmp,74-67-F7-08-DC-42
A81B6A818887-mys...,Texas Inst,A8-1B-6A-81-88-87,84-24-8D-DF-66-3C,AP3492-DF663C,150.130.103.62,N/A,,Space Reserve,1,EMEAZUK120,164,Unknown,psk,ccmp,74-67-F7-08-DB-E2
A81B6A818895-mys...,Texas Inst,A8-1B-6A-81-88-95,84-24-8D-1A-2E-E4,AP3252-1A2EE4,150.130.101.31,N/A,,Space Reserve,11,EMEAZUK120,164,Unknown,psk,ccmp,84-24-8D-38-F5-62
A81B6A8188E2-mys...,Texas Inst,A8-1B-6A-81-88-E2,84-24-8D-DF-66-4C,AP3493-DF664C,150.130.103.233,N/A,,Space Reserve,6,EMEAZUK120,164,Unknown,psk,ccmp,74-67-F7-08-DC-72
A81B6A818A8D-mys...,Texas Inst,A8-1B-6A-81-8A-8D,84-24-8D-DF-66-4C,AP3493-DF664C,150.130.96.203,N/A,,Space Reserve,6,EMEAZUK120,164,Unknown,psk,ccmp,74-67-F7-08-DC-72
android-7dc790a2...,A8-1E-84,A8-1E-84-4E-91-F4,84-24-8D-1B-2E-D8,AP1399-1B2ED8,150.130.11.71,N/A,,M-Guest,1,AMERFL08,164,Unknown,psk,ccmp,84-24-8D-3E-E4-F1
android-e57f7464...,A8-1E-84,A8-1E-84-77-8F-0E,84-24-8D-19-E3-44,AP0136-19E344,150.130.8.101,N/A,,M-Guest,1,AMERIL01,164,Unknown,psk,ccmp,84-24-8D-37-F3-91
Galaxy-Tab-A-2017,A8-51-5B,A8-51-5B-1D-48-38,84-24-8D-1B-7A-D8,AP4381-1B7AD8-ZHK47,150.130.116.224,N/A,,M-Guest,44,ASIAZHK47,164,Unknown,psk,ccmp,84-24-8D-42-83-B1
Galaxy-J8,A8-51-5B,A8-51-5B-4D-68-EF,84-24-8D-1B-76-90,AP4352-1B7690,150.130.6.170,fe80::aa51:5bff:fe4d:68ef,,M-Guest,6,AMERZMX62,164,Unknown,psk,ccmp,84-24-8D-40-F9-21
(null),Apple Inc,A8-5B-78-4E-77-77,84-24-8D-1B-30-F0,AP0215-1B30F0,0.0.0.0,N/A,,M-Guest,6,AMERIL01,164,Unknown,psk,ccmp,84-24-8D-3E-BC-31
iPhone-6,Apple Inc,A8-5B-78-59-59-03,84-24-8D-1B-72-DC,AP4350-1B72DC-ZMX62,150.130.2.144,fe80::1a:34f8:4f34:fd7c,,M-Guest,149,AMERZMX62,164,Unknown,psk,ccmp,84-24-8D-42-22-71
iPhone,Apple Inc,A8-5B-78-70-38-EC,84-24-8D-1A-1F-80,AP4091-1A1F80,150.130.65.68,fe80::c0c:b8c1:cdbe:7f2e,,M-Guest,157,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-38-09-01
Benjies-iPhone,Apple Inc,A8-5B-78-79-F0-B5,84-24-8D-1B-7B-00,AP4138-1B7B00,150.130.70.229,fe80::4a:8905:6972:88f8,,M-Guest,44,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-40-6E-51
(null),Apple Inc,A8-5B-78-80-01-D9,84-24-8D-1B-75-40,AP4175-1B7540,65.90.77.89,N/A,,M-Guest,149,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-42-0F-21
Danz-iPhone,Apple Inc,A8-5B-78-85-1D-F5,84-24-8D-1B-7C-6C,AP4177-1B7C6C,150.130.64.3,fe80::f9:f094:78d0:116d,,M-Guest,44,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-40-49-51
Lims-iPhone,Apple Inc,A8-5B-78-8A-70-13,84-24-8D-1B-83-68,AP4224-1B81B8,150.130.69.21,fe80::14c5:2a00:ddc9:41d8,,M-Guest,44,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-41-F3-A1
trap-phone,A8-5C-2C,A8-5C-2C-08-E1-59,84-24-8D-1A-FF-94,AP1312-1AFF94,150.130.33.6,fe80::18f4:421d:672d:270,,M-Guest,1,AMERMD25,164,Unknown,psk,ccmp,84-24-8D-3E-E9-81
Adeels-iPhone,A8-5C-2C,A8-5C-2C-32-FF-57,84-24-8D-1A-2F-F8,AP3209-1A2FF8,150.130.98.136,fe80::818:8586:a241:928f,,M-Guest,1,EMEAZUK02,164,Unknown,psk,ccmp,84-24-8D-38-CE-F1
PhilippasiPhone,A8-5C-2C,A8-5C-2C-3B-E1-7B,84-24-8D-1A-2F-F8,AP3209-1A2FF8,150.130.96.162,fe80::c1e:3aeb:1518:3476,,M-Guest,1,EMEAZUK02,164,Unknown,psk,ccmp,84-24-8D-38-CE-F1
kellys-iPhone7,A8-5C-2C,A8-5C-2C-3F-21-77,84-24-8D-1B-23-AC,AP0195-1B23AC,150.130.0.220,fe80::e9:d63f:150f:2224,,M-Guest,157,AMERIL01,164,Unknown,psk,ccmp,84-24-8D-3F-5F-61
Dylans-iPhone,A8-5C-2C,A8-5C-2C-3F-8E-4A,84-24-8D-1B-23-A8,AP2385-1B23A8,150.130.6.191,N/A,,M-Guest,1,AMERIL156,164,Unknown,psk,ccmp,84-24-8D-3E-2E-81
6,A8-5C-2C,A8-5C-2C-44-C7-C8,84-24-8D-DF-66-64,AP3494-DF6664,150.130.103.128,fe80::1c14:ba87:dee2:6a39,,M-Guest,11,EMEAZUK120,164,Unknown,psk,ccmp,74-67-F7-09-32-41
Marcios-iPhone,A8-5C-2C,A8-5C-2C-50-00-64,84-24-8D-1A-0F-5C,AP1496-1A0F5C,150.130.5.179,fe80::2:4d7f:fcf0:625d,,M-Guest,11,AMERFL08,164,Unknown,psk,ccmp,84-24-8D-37-E4-E1
(null),A8-5C-2C,A8-5C-2C-5A-52-55,84-24-8D-1A-07-9C,AP2120-1A079C,82.73.76.49,N/A,,M-Guest,60,AMERIL157,164,Unknown,psk,ccmp,84-24-8D-38-28-51
Users-iPhone,A8-5C-2C,A8-5C-2C-5A-76-98,84-24-8D-1B-7F-64,AP4061-1B7F64,150.130.75.62,fe80::4c8:cd8d:d96b:adcc,,M-Guest,157,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-40-87-81
Cai-Xin,A8-5C-2C,A8-5C-2C-6B-12-BF,84-24-8D-1B-77-B4,AP4102-1B77B4,150.130.67.8,fe80::c0f:3465:6b2e:3614,,M-Guest,157,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-42-1C-C1
iPhone,A8-5C-2C,A8-5C-2C-6C-6E-BB,84-24-8D-1B-21-C0,AP2394-1B21C0,150.130.11.194,fe80::80d:a0d:6a05:97cd,,M-Guest,1,AMERIL156,164,Unknown,psk,ccmp,84-24-8D-3E-AA-E1
Ashifaqs-iPhone,A8-5C-2C,A8-5C-2C-70-6F-3C,84-24-8D-1B-81-F8,AP4180-1B81F8,150.130.66.20,fe80::18b3:ae48:af86:1941,,M-Guest,157,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-41-F4-61
iPhone,A8-5C-2C,A8-5C-2C-7D-47-88,84-24-8D-DF-66-64,AP3494-DF6664,150.130.101.12,fe80::1039:fb2b:a644:328b,,M-Guest,44,EMEAZUK120,164,Unknown,psk,ccmp,74-67-F7-0A-FB-31
csg-iphone,A8-5C-2C,A8-5C-2C-CF-84-9A,84-24-8D-1B-81-F8,AP4180-1B81F8,150.130.64.214,fe80::14b8:1bc6:edff:920,,M-Guest,157,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-41-F4-61
(null),A8-5C-2C,A8-5C-2C-CF-C6-35,84-24-8D-DF-7A-E4,AP4648-DF7AE4,0.0.0.0,N/A,,M-Guest,6,ASIAZMY33,164,Unknown,psk,ccmp,74-67-F7-08-EA-21
Aizajoy,A8-5C-2C,A8-5C-2C-F3-18-1A,84-24-8D-1A-20-A0,AP4623-1A20A0,150.130.68.31,N/A,,M-Guest,149,ASIAZPH08,164,Unknown,psk,ccmp,84-24-8D-38-1F-91
Jamess-MacBook,Apple Inc,A8-66-7F-2D-34-20,84-24-8D-1A-F5-04,AP2345-1AF504,10.10.22.153,fe80::18b8:fa91:a581:a14,CBIM63@motorolasolutions.com,LAB-Wireless,132,AMERIL156,986,Unknown,eap,ccmp,84-24-8D-3F-35-60
Damiens-MacBook,Apple Inc,A8-66-7F-31-26-FC,84-24-8D-1A-20-3C,AP4672-89D8AC,150.130.64.7,fe80::109c:a672:8a82:4d01,,M-Guest,36,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-CF-1B-D1
SF-Air-2,Apple Inc,A8-66-7F-35-4F-29,84-24-8D-89-E6-F4,AP4662-89E6F4,10.224.161.77,N/A,crx384,LAB-Wireless,157,ASIAZSG43,986,Unknown,eap,ccmp,84-24-8D-CB-E4-C0
MacBook-BK,Apple Inc,A8-66-7F-3A-68-29,84-24-8D-1B-85-F8,AP3089-1B85F8,150.130.87.23,fe80::1457:c12d:b384:9bcc,,M-Guest,36,EMEAZPL13,164,Unknown,psk,ccmp,84-24-8D-42-4F-C1
A8-66-7F-4F-8C-35,Apple Inc,A8-66-7F-4F-8C-35,84-24-8D-1A-0E-FC,AP0303-1A0EFC,150.130.4.63,fe80::4e4:58d4:7df3:4d56,,M-Guest,60,AMERIL01,164,Unknown,psk,ccmp,84-24-8D-38-65-C1
(null),Apple Inc,A8-66-7F-4F-C2-C6,84-24-8D-1A-0E-FC,AP0303-1A0EFC,0.0.0.0,N/A,,M-Guest,60,AMERIL01,164,Unknown,psk,ccmp,84-24-8D-38-65-C1
(null),Apple Inc,A8-66-7F-4F-FC-16,84-24-8D-1B-2E-E0,AP0212-1B2EE0,82.73.76.48,N/A,,M-Guest,132,AMERIL01,164,Unknown,psk,ccmp,84-24-8D-3F-30-11
A8-66-7F-50-13-10,Apple Inc,A8-66-7F-50-13-10,84-24-8D-1A-FE-04,AP0067-1AF558,150.130.3.227,fe80::ed:c671:7d82:7d4c,,M-Guest,36,AMERIL01,164,Unknown,psk,ccmp,84-24-8D-3F-1F-31
(null),Apple Inc,A8-66-7F-6C-9E-AB,84-24-8D-1B-78-58,AP4153-1B7858,0.0.0.0,N/A,,M-Guest,6,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-40-B6-F1
(null),Apple Inc,A8-66-7F-7C-64-2F,84-24-8D-1B-79-70,AP4181-1B7970,65.90.77.89,N/A,,M-Guest,1,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-3F-DD-91
Karende-iPhone,Apple Inc,A8-66-7F-7D-F3-76,84-24-8D-1B-74-88,AP4488-1B7488,150.130.116.85,N/A,,M-Guest,11,ASIAZCH141,164,Unknown,psk,ccmp,84-24-8D-3F-98-91
Hello,Apple Inc,A8-66-7F-7E-7D-60,B8-50-01-17-62-C4,AP3809-1762C4,150.130.104.141,fe80::4e2:fdd0:eb08:eb1e,,M-Guest,6,EMEAZUK107,164,Unknown,psk,ccmp,B8-50-01-0B-80-41
cgf014s-iPhone,Apple Inc,A8-66-7F-8E-00-E5,84-24-8D-1A-FA-50,AP0160-1AFA50,150.130.1.110,fe80::1414:ae48:13fa:3536,,M-Guest,44,AMERIL01,164,Unknown,psk,ccmp,84-24-8D-3F-4B-11
KirthigasiPhone,Apple Inc,A8-66-7F-A1-18-4F,84-24-8D-1A-FE-04,AP0065-1AFE04,150.130.4.174,fe80::898:8eb6:96e4:ea27,,M-Guest,108,AMERIL01,164,Unknown,psk,ccmp,84-24-8D-3F-33-61
iPhone,Apple Inc,A8-66-7F-A4-91-10,84-24-8D-1B-23-A8,AP2385-1B23A8,150.130.13.11,fe80::cd0:21f2:bae9:acc6,,M-Guest,132,AMERIL156,164,Unknown,psk,ccmp,84-24-8D-3F-5E-91
NoorJahnsiPhone,Apple Inc,A8-66-7F-A5-38-B4,84-24-8D-19-62-20,AP3277-196220-ZOM07,150.130.102.208,fe80::c77:ef0:31b7:f75f,,M-Guest,44,EMEAZOM07,164,Unknown,psk,ccmp,84-24-8D-32-6C-E1
A8-66-7F-C2-EF-EF,Apple Inc,A8-66-7F-C2-EF-EF,84-24-8D-1A-FF-84,AP0158-1AFF84,150.130.3.149,fe80::c25:bffb:f1d5:3f3a,,M-Guest,1,AMERIL01,164,Unknown,psk,ccmp,84-24-8D-3E-E9-41
(null),Apple Inc,A8-66-7F-C3-B2-A8,84-24-8D-1B-25-A8,AP0056-1B25A8,0.0.0.0,N/A,,M-Guest,11,AMERIL01,164,Unknown,psk,ccmp,84-24-8D-3E-E7-11
(null),Apple Inc,A8-66-7F-D7-03-BA,84-24-8D-1B-81-F8,AP4094-1B7AF4,0.0.0.0,N/A,,M-Guest,36,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-40-12-11
IBBDNB21020,Hon Hai (Foxconn),A8-6B-AD-55-39-25,84-24-8D-1A-1F-00,AP4600-1A1F00,150.130.70.23,fe80::7488:93c0:8081:f6d2,,M-Guest,149,ASIAZIN01,164,Unknown,psk,ccmp,84-24-8D-38-15-01
DESKTOP-N72VKO8,Hon Hai (Foxconn),A8-6B-AD-9D-09-4F,84-24-8D-1B-22-04,AP0194-1B2204,150.130.10.254,fe80::8108:f870:9b9f:32a5,,M-Guest,11,AMERIL01,164,Unknown,psk,ccmp,84-24-8D-37-D5-21
android-967112bc...,Samsung Elec Ltd,A8-7C-01-94-46-A0,84-24-8D-1B-85-30,AP3157-1B8530,150.130.102.104,N/A,,M-Guest,36,EMEAZWG39,164,Unknown,psk,ccmp,84-24-8D-42-75-A1
android-6e6b9384...,Samsung Elec Ltd,A8-7C-01-D4-24-9F,84-24-8D-1B-87-50,AP3065-1B8750,150.130.80.216,N/A,,M-Guest,44,EMEAZPL13,164,Unknown,psk,ccmp,84-24-8D-42-4B-31
HUAWEI_P20_Pro-9...,A8-7D-12,A8-7D-12-5A-CC-11,B8-50-01-17-67-D8,AP3818-1767D8,150.130.99.147,fe80::586b:57a6:8ede:976d,,M-Guest,36,EMEAZUK107,164,Unknown,psk,ccmp,B8-50-01-0C-81-F1
HUAWEI_nova_3i-a...,A8-7D-12,A8-7D-12-64-CE-F0,84-24-8D-1B-78-74,AP4152-1B7874,150.130.66.115,fe80::a95d:45bf:78d3:985c,,M-Guest,11,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-40-BB-F1
HUAWEI_nova_3i-c...,A8-7D-12,A8-7D-12-65-41-A1,84-24-8D-1A-20-3C,AP4627-1A203C,150.130.69.80,N/A,,M-Guest,6,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-38-BC-F1
HUAWEI_nova_3i-a...,A8-7D-12,A8-7D-12-C8-54-65,84-24-8D-89-D8-AC,AP4672-89D8AC,150.130.66.48,N/A,,M-Guest,1,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-CC-4B-21
Galaxy-A5-2016,Samsung Elec Ltd,A8-81-95-0B-32-D2,84-24-8D-1B-71-70,AP4212-1B7170,150.130.69.44,fe80::aa81:95ff:fe0b:32d2,,M-Guest,1,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-3F-AC-41
(null),Samsung Elec Ltd,A8-81-95-68-AF-68,84-24-8D-1B-85-A4,AP3014-1B896C,0.0.0.0,N/A,,M-Guest,36,EMEAZPL13,164,Unknown,psk,ccmp,84-24-8D-42-55-01
Galaxy-A5-2016,Samsung Elec Ltd,A8-81-95-80-5C-16,B8-50-01-74-18-78,AP3579-741878,150.130.82.133,N/A,,M-Guest,1,EMEAZPL13,164,Unknown,psk,ccmp,B8-50-01-8F-32-01
android-28ad1f55...,Samsung Elec Ltd,A8-81-95-8A-23-B8,84-24-8D-1B-85-FC,AP3033-1B8768,150.130.82.56,N/A,,M-Guest,44,EMEAZPL13,164,Unknown,psk,ccmp,84-24-8D-42-65-F1
(null),Samsung Elec Ltd,A8-81-95-9E-90-F0,84-24-8D-1A-30-2C,AP3319-1A302C,0.0.0.0,N/A,,M-Guest,6,EMEAZWG86,164,Unknown,psk,ccmp,84-24-8D-38-F3-C1
Galaxy-A5-2016,Samsung Elec Ltd,A8-81-95-D5-64-4C,84-24-8D-1B-89-8C,AP3046-1B898C,150.130.81.177,N/A,,M-Guest,44,EMEAZPL13,164,Unknown,psk,ccmp,84-24-8D-42-4A-31
Galaxy-J7,Samsung Elec Ltd,A8-81-95-F9-A1-30,84-24-8D-1A-0F-5C,AP1496-1A0F5C,150.130.0.77,N/A,,M-Guest,36,AMERFL08,164,Unknown,psk,ccmp,84-24-8D-38-65-81
AdminisatorsMBP,Apple Inc,A8-86-DD-92-2D-58,84-24-8D-1B-34-54,AP2314-1B3454,10.10.16.117,fe80::839:e524:3dfc:5119,PJXK46@motorolasolutions.com,LAB-Wireless,44,AMERIL156,986,Unknown,eap,ccmp,84-24-8D-3F-57-90
(null),Apple Inc,A8-88-08-1F-5C-9C,84-24-8D-84-4E-E4,AP3900-844EE4-ZRU21,65.90.82.85,N/A,,M-Guest,36,EMEAZRU21,164,Unknown,psk,ccmp,84-24-8D-A2-99-31
Cys-iPhone,Apple Inc,A8-88-08-61-11-C6,84-24-8D-1B-73-48,AP4199-1B7348,150.130.68.223,fe80::880:347a:ad7:b86,,M-Guest,6,ASIAZMY33,164,Unknown,psk,ccmp,84-24-8D-3F-9A-21
Faruqs-iPad,Apple Inc,A8-88-08-B4-F8-AA,84-24-8D-1B-72-24,AP4337-1B7224-ONT06,150.130.40.127,fe80::48e:4e07:e887:237c,,M-Guest,44,AMERONT06,164,Unknown,psk,ccmp,84-24-8D-42-18-21
iPhone-2,Apple Inc,A8-8E-24-6C-5A-42,84-24-8D-1A-FD-58,AP2168-1AFD58,150.130.5.106,fe80::10d4:c3b7:288f:146a,,M-Guest,100,AMERIL157,164,Unknown,psk,ccmp,84-24-8D-3F-51-81
A8-96-75-01-17-0D,A8-96-75,A8-96-75-01-17-0D,84-24-8D-1B-2E-FC,AP0205-1B2EFC,150.130.7.67,fe80::aa96:75ff:fe01:170d,,M-Guest,1,AMERIL01,164,Unknown,psk,ccmp,84-24-8D-3E-C9-71
A8-96-75-0A-88-C2,A8-96-75,A8-96-75-0A-88-C2,84-24-8D-1A-0F-5C,AP1496-1A0F5C,150.130.3.117,N/A,,M-Guest,11,AMERFL08,164,Unknown,psk,ccmp,84-24-8D-37-E4-E1
(null),A8-96-75,A8-96-75-1A-06-C9,84-24-8D-1B-75-F8,AP4364-1B75F8,0.0.0.0,N/A,,M-Guest,6,AMERZBR32,164,Unknown,psk,ccmp,84-24-8D-3F-B3-11
(null),A8-96-75,A8-96-75-23-09-60,84-24-8D-1B-1F-08,AP2387-1B2074,0.0.0.0,N/A,,M-Guest,149,AMERIL156,164,Unknown,psk,ccmp,84-24-8D-3F-27-41
A8-96-75-23-28-C8,A8-96-75,A8-96-75-23-28-C8,84-24-8D-1A-0B-20,AP0191-1A0B20,150.130.8.186,fe80::aa96:75ff:fe23:28c8,,M-Guest,1,AMERIL01,164,Unknown,psk,ccmp,84-24-8D-37-A2-D1
A8-96-75-28-82-00,A8-96-75,A8-96-75-28-82-00,84-24-8D-1B-36-10,AP0209-1B3610,150.130.3.155,fe80::aa96:75ff:fe28:8200,,M-Guest,11,AMERIL01,164,Unknown,psk,ccmp,84-24-8D-3E-BF-B1
(null),A8-96-75,A8-96-75-28-E4-0D,84-24-8D-1B-89-B8,AP3092-1B89B8,0.0.0.0,N/A,,M-Guest,36,EMEAZPL13,164,Unknown,psk,ccmp,84-24-8D-42-4D-11
(null),A8-96-75,A8-96-75-2B-88-A5,B8-50-01-17-66-4D,AP3812-17664D,0.0.0.0,N/A,,M-Guest,36,EMEAZUK107,164,Unknown,psk,ccmp,B8-50-01-0C-CE-71
A8-96-75-2B-9E-C2,A8-96-75,A8-96-75-2B-9E-C2,84-24-8D-1A-0F-5C,AP1496-1A0F5C,150.130.10.91,fe80::aa96:75ff:fe2b:9ec2,,M-Guest,36,AMERFL08,164,Unknown,psk,ccmp,84-24-8D-38-65-81
android-bb116e34...,A8-96-75,A8-96-75-2B-BD-67,B8-50-01-17-67-29,AP3823-176729,150.130.99.156,N/A,,M-Guest,44,EMEAZUK107,164,Unknown,psk,ccmp,B8-50-01-0C-CB-C1
A8-96-75-2B-C3-04,A8-96-75,A8-96-75-2B-C3-04,B8-50-01-17-67-29,AP3823-176729,150.130.103.180,N/A,,M-Guest,44,EMEAZUK107,164,Unknown,psk,ccmp,B8-50-01-0C-CB-C1
(null),A8-96-75,A8-96-75-2B-C3-16,B8-50-01-17-66-F7,AP3822-1766F7,0.0.0.0,N/A,,M-Guest,6,EMEAZUK107,164,Unknown,psk,ccmp,B8-50-01-0B-5D-E1
